C1-03	https://www.coupang.com/np/search?q=%EC%A0%96%EB%B3%91%EC%86%8C%EB%8F%85%EA%B8%B0&sorter=scoreDesc&rating=4
C1-04	https://www.coupang.com/np/search?q=%EC%A0%96%EB%B3%91%EA%B1%B4%EC%A1%B0%EB%8C%80&sorter=scoreDesc&rating=4
C1-05	https://www.coupang.com/np/search?q=%EC%9C%A0%EC%B6%95%EA%B8%B0&sorter=scoreDesc&rating=4
C1-06	https://www.coupang.com/np/search?q=%EB%B6%84%EC%9C%A0&sorter=saleCountDesc&filterType=rocket
C1-07	https://www.coupang.com/np/search?q=%EB%B6%84%EC%9C%A0%ED%8F%AC%ED%8A%B8&sorter=scoreDesc&rating=4
C1-08	https://www.coupang.com/np/search?q=%EC%88%98%EC%9C%A0%EC%BF%A0%EC%85%98&sorter=scoreDesc&rating=4
C1-09	https://www.coupang.com/np/search?q=%EC%8C%8D%EB%91%A5%EC%9D%B4+%EC%88%98%EC%9C%A0%EC%BF%A0%EC%85%98&sorter=scoreDesc&rating=4
C1-10	https://www.coupang.com/np/search?q=%EC%A0%96%EB%B3%91%EC%84%B8%EC%A0%95%EC%A0%9C&sorter=saleCountDesc&filterType=rocket
C1-11	https://www.coupang.com/np/search?q=%EC%A0%96%EB%B3%91%EC%84%B8%EC%B2%99%EC%86%94&sorter=saleCountDesc&filterType=rocket
C1-12	https://www.coupang.com/np/search?q=%EB%AA%A8%EC%9C%A0%EC%A0%80%EC%9E%A5%ED%8C%A9&sorter=saleCountDesc&filterType=rocket
C1-13	https://www.coupang.com/np/search?q=%EB%B6%84%EC%9C%A0%EC%BC%80%EC%9D%B4%EC%8A%A4&sorter=scoreDesc&rating=4
C1-14	https://www.coupang.com/np/search?q=%EC%A0%96%EB%B3%91%EC%A7%91%EA%B2%8C&sorter=scoreDesc&rating=4
C1-15	https://www.coupang.com/np/search?q=%EB%B6%84%EC%9C%A0%EC%A0%9C%EC%A1%B0%EA%B8%B0&sorter=scoreDesc&rating=4&minPrice=150000&maxPrice=500000
C1-16	https://www.coupang.com/np/search?q=%EC%A0%96%EB%B3%91%EC%9B%8C%EB%A8%B8&sorter=scoreDesc&rating=4
C1-17	https://www.coupang.com/np/search?q=%EC%9C%A0%EB%91%90%EB%B3%B4%ED%98%B8%EA%B8%B0&sorter=saleCountDesc&filterType=rocket
C1-18	https://www.coupang.com/np/search?q=%EC%88%98%EC%9C%A0%EC%9D%98%EC%9E%90&sorter=scoreDesc&rating=4&minPrice=100000&maxPrice=600000
C1-19	https://www.coupang.com/np/search?q=%EC%88%98%EC%9C%A0%EA%B0%80%EB%A6%AC%EA%B0%9C&sorter=scoreDesc&rating=4
C1-20	https://www.coupang.com/np/search?q=%EB%B6%84%EC%9C%A0+%EB%B3%B4%EC%98%A8%EB%B3%91&sorter=scoreDesc&rating=4
